RNBQK-NRPPP-PPBP------P----P---------p--------p-ppppp-bprnbqk-nr,wWbB,,w,g1h3
RNBQK-NRPPP-PPBP------P----P---------p-------n--ppppp-pprnbqkb-r,wWbB,,b,e7e6
RNBQK-NRPPP-PPBP------P----P---------p-------n--ppppp-pprnbqkb-r,wWbB,,b,g7g6
RNBQK-NRPPP-PPBP------P----P---------p------pn--pppp--pprnbqkb-r,wWbB,,w,g1h3
RNBQK-NRPPPP--PP------------Pp-----B------------ppp--ppprnbqkbnr,wWbB,,b,c7c6
RNBQK-NRPPPP--PP------------Pp-----B------------ppp--ppprnbqkbnr,wWbB,,b,d8h4
RNBQK-NRPPPP--PP------------Pp-----B------------ppp--ppprnbqkbnr,wWbB,,b,g8f6
RNBQK-NRPPPP--PP------------Pp-q---B------------ppp--ppprnb-kbnr,wWbB,,w,e1f1
RNBQK-NRPPPP--PP----------B-Pp------------------pppp-ppprnbqkbnr,wWbB,,b,b7b5
RNBQK-NRPPPP--PP----------B-Pp------------------pppp-ppprnbqkbnr,wWbB,,b,b8c6
RNBQK-NRPPPP--PP----------B-Pp------------------pppp-ppprnbqkbnr,wWbB,,b,c7c6
RNBQK-NRPPPP--PP----------B-Pp------------------pppp-ppprnbqkbnr,wWbB,,b,d7d5
RNBQK-NRPPPP--PP----------B-Pp------------------pppp-ppprnbqkbnr,wWbB,,b,d8h4
RNBQK-NRPPPP--PP----------B-Pp------------------pppp-ppprnbqkbnr,wWbB,,b,f7f5
RNBQK-NRPPPP--PP----------B-Pp------------------pppp-ppprnbqkbnr,wWbB,,b,g8e7
RNBQK-NRPPPP--PP----------B-Pp------------------pppp-ppprnbqkbnr,wWbB,,b,g8f6
RNBQK-NRPPPP--PP----------B-Pp---------------n--pppp-ppprnbqkb-r,wWbB,,w,b1c3
RNBQK-NRPPPP--PP----------B-Pp-------p----------pppp--pprnbqkbnr,wWbB,f5,w,d1e2
RNBQK-NRPPPP--PP----------B-Pp-----p------------ppp--ppprnbqkbnr,wWbB,d5,w,c4d5
RNBQK-NRPPPP--PP----------B-Pp-q----------------pppp-ppprnb-kbnr,wWbB,,w,e1f1
RNBQK-NRPPPP-PPP----------B---------P----n------pppppppprnbqkb-r,wWbB,,w,c4b3
RNBQK-NRPPPP-PPP----------B--------nP-----------pppppppprnbqkb-r,wWbB,,b,d5b6
RNBQK-NRPPPP-PPP----------B-P-------p-----------pppp-ppprnbqkbnr,wWbB,,b,c7c6
RNBQK-NRPPPP-PPP----------B-P-------p-----------pppp-ppprnbqkbnr,wWbB,,b,f7f5
RNBQK-NRPPPP-PPP----------B-P-------p-----------pppp-ppprnbqkbnr,wWbB,,b,f8c5
RNBQK-NRPPPP-PPP----------B-P-------p-----------pppp-ppprnbqkbnr,wWbB,,b,g8f6
RNBQK-NRPPPP-PPP----------B-P-------p--------n--pppp-ppprnbqkb-r,wWbB,,w,d2d4
RNBQK-NRPPPP-PPP----------B-P-------p--------n--pppp-ppprnbqkb-r,wWbB,,w,f2f4
RNBQK-NRPPPP-PPP----------B-P-------p-----p-----pp-p-ppprnbqkbnr,wWbB,,w,d2d4
RNBQK-NRPPPP-PPP----------B-P-------pp----------pppp--pprnbqkbnr,wWbB,f5,w,d2d3
RNBQK-NRPPPP-PPP----------B-P-----b-p-----------pppp-ppprnbqk-nr,wWbB,,w,b2b4
RNBQK-NRPPPP-PPP----------B-P-----b-p-----------pppp-ppprnbqk-nr,wWbB,,w,c2c3
RNBQK-NRPPPP-PPP----------B-P-----b-p-----------pppp-ppprnbqk-nr,wWbB,,w,d1e2
RNBQK-NRPPPP-PPP----------B-P-----b-p-----------pppp-ppprnbqk-nr,wWbB,,w,d2d4
RNBQK-NRPPPP-PPP-B------------------P----n------pppppppprnbqkb-r,wWbB,,b,c7c5
RNBQK-NRPPPP-PPP-B----------------p-P----n------pp-ppppprnbqkb-r,wWbB,c5,w,d2d3
RNBQK-NRPp---PPP----------B-P-------------------pppp-ppprnbqkbnr,wWbB,,w,c1b2
RNBQKB-RP--PPP-P-P---NP---P--------p------p--n--pp--pppprnbqkb-r,wWbB,,b,c8f5
RNBQKB-RP--PPP-P-P---NP---P--------p------p--n--pp--pppprnbqkb-r,wWbB,,b,c8g4
RNBQKB-RP--PPPPP-P---N----P--------p--------p---ppp--ppprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RP--PPPPP-P---N----P--------p--------pn--ppp--ppprnbqkb-r,wWbB,,w,c1b2
RNBQKB-RP--PPPPP-P---N----P--------p------p-----pp--pppprnbqkbnr,wWbB,,b,c8g4
RNBQKB-RP--PPPPP-P---N----P--------p------p-----pp--pppprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RP--PPPPP-P---N----P--------p------p--n--pp--pppprnbqkb-r,wWbB,,w,c1b2
RNBQKB-RP--PPPPP-P---N----P--------p------p--n--pp--pppprnbqkb-r,wWbB,,w,g2g3
RNBQKB-RPP----PP-----N----PP--------P----nn-----ppp-ppppr-bqkb-r,wWbB,,b,c8g4
RNBQKB-RPP----PP-----N----PP--b----------nn-P---ppp-ppppr--qkb-r,wWbB,,b,f7e6
RNBQKB-RPP----PP-----N----PP--b----------nn-p---ppp-p-ppr--qkb-r,wWbB,,w,c4c5
RNBQKB-RPP----PP-----N----PP--b-----P----nn-----ppp-ppppr--qkb-r,wWbB,,w,e5e6
RNBQKB-RPP----PP--P--N-----PP-----b-pp----------ppp---pprnbqk-nr,wWbB,d4,b,e5d4
RNBQKB-RPP----PP--P--N-----pP-----b--p----------ppp---pprnbqk-nr,wWbB,,w,f1c4
RNBQKB-RPP---PPP----------P-P----N--------npp---pp---pppr-bqkbnr,wWbB,c4,b,g8f6
RNBQKB-RPP---PPP----------P-P----N--------nppn--pp---pppr-bqkb-r,wWbB,,w,b1c3
RNBQKB-RPP---PPP----------PNP-------------n---p-pp-ppp-pr-bqkbnr,wWbB,c4,b,f8g7
RNBQKB-RPP---PPP----------PNP-------------n---p-pp-ppp-pr-bqkbnr,wWbB,c4,b,g8f6
RNBQKB-RPP---PPP----------PNP-------------n---p-pp-pppbpr-bqk-nr,wWbB,,w,c1e3
RNBQKB-RPP---PPP----------PNP-------------n---p-pp-pppbpr-bqk-nr,wWbB,,w,d4c2
RNBQKB-RPP---PPP----------PNP-------------n--np-pp-ppp-pr-bqkb-r,wWbB,,w,b1c3
RNBQKB-RPP---PPP----------PNP-----------p---p----p-p-ppprnbqkbnr,wWbB,c4,b,g8f6
RNBQKB-RPP---PPP----------PNP-----------p---pn---p-p-ppprnbqkb-r,wWbB,,w,b1c3
RNBQKB-RPP---PPP-----N----PP-------------n-p----pp--pppprnbqkb-r,wWbB,,b,g7g6
RNBQKB-RPP---PPP-----N----PP-------------n-p--p-pp--pp-prnbqkb-r,wWbB,,w,f1e2
RNBQKB-RPP---PPP-----N----PP--b-----P----n-p----ppp-pppprn-qkb-r,wWbB,,w,d4d5
RNBQKB-RPP---PPP-----N----PP--b----nP------p----ppp-pppprn-qkb-r,wWbB,c4,b,d5b6
RNBQKB-RPP---PPP-----N----PPP--------------p--p-ppp-ppbprnbqk-nr,wWbB,c4,b,c8g4
RNBQKB-RPP---PPP----PN-----P-------P-b----p--n--pp--pppprn-qkb-r,wWbB,,b,c6d5
RNBQKB-RPP---PPP----PN-----P-------p-b-------n--pp--pppprn-qkb-r,wWbB,,w,b1c3
RNBQKB-RPP---PPP----PN-----P-------p-b-------n--pp--pppprn-qkb-r,wWbB,,w,d1b3
RNBQKB-RPP---PPP----PN----PP-------------p--pn--p-pp-ppprnbqkb-r,wWbB,,b,c8b7
RNBQKB-RPP---PPP----PN----PP-------------p--pn--pbpp-ppprn-qkb-r,wWbB,,w,f1d3
RNBQKB-RPP---PPP----PN----PP-------p--------pn--ppp--ppprnbqkb-r,wWbB,,b,c7c6
RNBQKB-RPP---PPP----PN----PP-------p------p--n--pp--pppprnbqkb-r,wWbB,,b,c8f5
RNBQKB-RPP---PPP----PN----PP-------p------p-pn--pp---ppprnbqkb-r,wWbB,,w,b1d2
RNBQKB-RPP---PPP----PN----PP-------p-b----p--n--pp--pppprn-qkb-r,wWbB,,w,c4d5
RNBQKB-RPP---PPP----PN----pP-----------------n--ppp-pppprnbqkb-r,wWbB,,b,c8e6
RNBQKB-RPP---PPP----PN----pP-----------------n--ppp-pppprnbqkb-r,wWbB,,b,c8g4
RNBQKB-RPP---PPP----PN----pP-----------------n--ppp-pppprnbqkb-r,wWbB,,b,e7e6
RNBQKB-RPP---PPP----PN----pP-----------------n--ppp-pppprnbqkb-r,wWbB,,b,g7g6
RNBQKB-RPP---PPP----PN----pP----------------pn--ppp--ppprnbqkb-r,wWbB,,w,f1c4
RNBQKB-RPP---PPP----PN----pP------------p--------pp-pppprnbqkbnr,wWbB,,b,b7b5
RNBQKB-RPP---PPP----PN----pP------------p--------pp-pppprnbqkbnr,wWbB,,b,c8g4
RNBQKB-RPP---PPP----PN----pP--b---------p--------pp-pppprn-qkbnr,wWbB,,w,f1c4
RNBQKB-RPP---PPP--P---------N------Pp------p----ppp---pprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RPP---PPP--P---------N------Pp------p-n--ppp---pprnbqkb-r,wWbB,,w,f1d3
RNBQKB-RPP---PPP--P---------p------Pp-N----p----ppp---pprnbqkbnr,wWbB,,w,g5e4
RNBQKB-RPP---PPP--P---------p------Pp-N---np----ppp---ppr-bqkbnr,wWbB,,b,c6b8
RNBQKB-RPP---PPP--P--N------P------Ppp----np----ppp---ppr-bqkbnr,wWbB,,b,f5e4
RNBQKB-RPP---PPP--P--N------n------Pp-----n-----pppp-pppr-bqkb-r,wWbB,,b,f8c5
RNBQKB-RPP---PPP--P--N------p------Pp-----np----ppp---ppr-bqkbnr,wWbB,,w,f3g5
RNBQKB-RPP---PPP--P--N-----P------ppP-----n-p---pp---pppr-bqkbnr,wWbB,,b,c8d7
RNBQKB-RPP---PPP--P--N-----P------ppP-----n-p---pp---pppr-bqkbnr,wWbB,,b,d8b6
RNBQKB-RPP---PPP--P--N-----P------ppP----q--p---pp---ppprnb-kbnr,wWbB,,b,c8d7
RNBQKB-RPP---PPP--P--N-----P------ppP----qn-p---pp---pppr-b-kbnr,wWbB,,w,f1d3
RNBQKB-RPP---PPP--P--N-----PP-------p-----n--n--pppp-pppr-bqkb-r,wWbB,d4,b,f6e4
RNBQKB-RPP---PPP--P--N-----PP-------pp----n-----pppp--ppr-bqkbnr,wWbB,d4,b,d7d6
RNBQKB-RPP---PPP--P--N-----PP-------pp----np----ppp---ppr-bqkbnr,wWbB,,w,d4d5
RNBQKB-RPP---PPP--P--N-----Pn-------p-----n-----pppp-pppr-bqkb-r,wWbB,,w,d4d5
RNBQKB-RPP---PPP--P--N-----pP-------------n-----pppp-pppr-bqkbnr,wWbB,,b,d4c3
RNBQKB-RPP---PPP--p--N------P-------------n-----pppp-pppr-bqkbnr,wWbB,,w,b1c3
RNBQKB-RPP--PP-P-----NP---PP-------------p--pn--p-pp-ppprnbqkb-r,wWbB,,b,c8a6
RNBQKB-RPP--PP-P-----NP---PP-------------p--pn--p-pp-ppprnbqkb-r,wWbB,,b,c8b7
RNBQKB-RPP--PP-P-----NP---PP-------------p--pn--pbpp-ppprn-qkb-r,wWbB,,w,f1g2
RNBQKB-RPP--PPPP----------PN-----------------n--pp-ppppprnbqkb-r,wWbB,,b,e7e6
RNBQKB-RPP--PPPP----------PN----------------pn--pp-p-ppprnbqkb-r,wWbB,,w,b1c3
RNBQKB-RPP--PPPP-----N-----------Pp---------pn--p--p--pprnbqkb-r,wWbB,,b,d7d5
RNBQKB-RPP--PPPP-----N-----P-------P------p--n--pp--pppprnbqkb-r,wWbB,,b,c6d5
RNBQKB-RPP--PPPP-----N-----P-------p---------n--pp--pppprnbqkb-r,wWbB,,w,b1c3
RNBQKB-RPP--PPPP-----N----P-------pP--------pn--pp-p-ppprnbqkb-r,wWbB,,b,b7b5
RNBQKB-RPP--PPPP-----N----P------pp---------Pn--p--p-ppprnbqkb-r,wWbB,,b,f7e6
RNBQKB-RPP--PPPP-----N----P------pp---------pn--p--p--pprnbqkb-r,wWbB,,w,c4b5
RNBQKB-RPP--PPPP-----N----P------ppP--------pn--p--p-ppprnbqkb-r,wWbB,b5,w,c1g5
RNBQKB-RPP--PPPP-----N----P------ppP--------pn--p--p-ppprnbqkb-r,wWbB,b5,w,d5e6
RNBQKB-RPP--PPPP-----N----PP----------------pn--pppp-ppprnbqkb-r,wWbB,,b,a7a6
RNBQKB-RPP--PPPP-----N----PP----------------pn--pppp-ppprnbqkb-r,wWbB,,b,b7b6
RNBQKB-RPP--PPPP-----N----PP----------------pn--pppp-ppprnbqkb-r,wWbB,,b,c7c5
RNBQKB-RPP--PPPP-----N----PP----------------pn--pppp-ppprnbqkb-r,wWbB,,b,f6e4
RNBQKB-RPP--PPPP-----N----PP----------------pn--pppp-ppprnbqkb-r,wWbB,,b,f8b4
RNBQKB-RPP--PPPP-----N----PP-------------p--pn--p-pp-ppprnbqkb-r,wWbB,,w,a2a3
RNBQKB-RPP--PPPP-----N----PP-------------p--pn--p-pp-ppprnbqkb-r,wWbB,,w,b1c3
RNBQKB-RPP--PPPP-----N----PP-------------p--pn--p-pp-ppprnbqkb-r,wWbB,,w,c1f4
RNBQKB-RPP--PPPP-----N----PP-------------p--pn--p-pp-ppprnbqkb-r,wWbB,,w,e2e3
RNBQKB-RPP--PPPP-----N----PP-------------p--pn--p-pp-ppprnbqkb-r,wWbB,,w,g2g3
RNBQKB-RPP--PPPP-----N----PP-------p--------p---ppp--ppprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RPP--PPPP-----N----PP-------p--------pn--ppp--ppprnbqkb-r,wWbB,,w,c1g5
RNBQKB-RPP--PPPP-----N----PP-------p--------pn--ppp--ppprnbqkb-r,wWbB,,w,e2e3
RNBQKB-RPP--PPPP-----N----PP-------p------p-----pp--pppprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RPP--PPPP-----N----PP-------p------p--n--pp--pppprnbqkb-r,wWbB,,w,b1c3
RNBQKB-RPP--PPPP-----N----PP-------p------p--n--pp--pppprnbqkb-r,wWbB,,w,b1d2
RNBQKB-RPP--PPPP-----N----PP-------p------p--n--pp--pppprnbqkb-r,wWbB,,w,c4d5
RNBQKB-RPP--PPPP-----N----PP-------p------p--n--pp--pppprnbqkb-r,wWbB,,w,e2e3
RNBQKB-RPP--PPPP-----N----PP------p----------n--pp-ppppprnbqkb-r,wWbB,d4,b,c5d4
RNBQKB-RPP--PPPP-----N----PP------p---------pn--pp-p-ppprnbqkb-r,wWbB,c5,w,d4d5
RNBQKB-RPP--PPPP-----N----Pp-----------------n--pp-ppppprnbqkb-r,wWbB,,w,f3d4
RNBQKB-RPP--PPPP-----N----Pp--------P-----------ppp--ppprnbqkbnr,wWbB,,b,b8c6
RNBQKB-RPP--PPPP-----N----Pp--------P-----n-----ppp--pppr-bqkbnr,wWbB,,w,b1d2
RNBQKB-RPP--PPPP-----N----Pp--------P-----n-----ppp--pppr-bqkbnr,wWbB,,w,g2g3
RNBQKB-RPP--PPPP-----N----pP--------------------ppp-pppprnbqkbnr,wWbB,,b,a7a6
RNBQKB-RPP--PPPP-----N----pP--------------------ppp-pppprnbqkbnr,wWbB,,b,b7b5
RNBQKB-RPP--PPPP-----N----pP--------------------ppp-pppprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RPP--PPPP-----N----pP-----------------n--ppp-pppprnbqkb-r,wWbB,,w,b1c3
RNBQKB-RPP--PPPP-----N----pP-----------------n--ppp-pppprnbqkb-r,wWbB,,w,d1a4
RNBQKB-RPP--PPPP-----N----pP-----------------n--ppp-pppprnbqkb-r,wWbB,,w,e2e3
RNBQKB-RPP--PPPP-----N----pP------------p--------pp-pppprnbqkbnr,wWbB,,w,e2e3
RNBQKB-RPP--PPPP-----N----pP------------p--------pp-pppprnbqkbnr,wWbB,,w,e2e4
RNBQKB-RPP--PPPP-----N---bPP----------------pn--pppp-ppprnbqk--r,wWbB,,w,b1d2
RNBQKB-RPP--PPPP-----N---bPP----------------pn--pppp-ppprnbqk--r,wWbB,,w,c1d2
RNBQKB-RPP-P--PP--P--N------P-----b-Pp-----p----ppp---pprnbqk-nr,wWbB,,b,d6e5
RNBQKB-RPP-P--PP--P--N------P-----b-pp----------ppp---pprnbqk-nr,wWbB,,w,d2d4
RNBQKB-RPP-P--PP--P--N------P-b---b-P------p----ppp--ppprn-qk-nr,wWbB,,b,d6e5
RNBQKB-RPP-P--PP--P--N------P-b---b-p-----------ppp--ppprn-qk-nr,wWbB,,w,d1a4
RNBQKB-RPP-P--PP--P--N------PP----b-p------p----ppp--ppprnbqk-nr,wWbB,,b,c8g4
RNBQKB-RPP-P--PP--P--N------PP----b-p------p----ppp--ppprnbqk-nr,wWbB,,b,f7f5
RNBQKB-RPP-P--PP--P--N------PP----b-pp-----p----ppp---pprnbqk-nr,wWbB,f5,w,f4e5
RNBQKB-RPP-P--PP--P--N------PPb---b-p------p----ppp--ppprn-qk-nr,wWbB,,w,f4e5
RNBQKB-RPP-P-PPP-----N----P-P-----p-----------p-pp-ppp-prnbqkbnr,wWbB,c4,b,f8h6
RNBQKB-RPP-P-PPP----PN----p---------------------ppp-pppprnbqkbnr,wWbB,,b,c8e6
RNBQKB-RPP-P-PPP--P--------n-----p-Pp-N------n--p-p--pppr-bqkb-r,wWbB,,b,f6d5
RNBQKB-RPP-P-PPP--P--------n-----p-np-N---------p-p--pppr-bqkb-r,wWbB,,w,g5e4
RNBQKB-RPP-P-PPP--P--N------------pnP-----------pp-ppppprnbqkb-r,wWbB,,b,b8c6
RNBQKB-RPP-P-PPP--P--N------------pnP-----n-----pp-pppppr-bqkb-r,wWbB,,w,b1a3
RNBQKB-RPP-P-PPP--P--N------P-------p-----n-----pppp-pppr-bqkbnr,wWbB,,b,d7d5
RNBQKB-RPP-P-PPP--P--N------P-------p-----n-----pppp-pppr-bqkbnr,wWbB,,b,f7f5
RNBQKB-RPP-P-PPP--P--N------P-------p-----n-----pppp-pppr-bqkbnr,wWbB,,b,f8e7
RNBQKB-RPP-P-PPP--P--N------P-------p-----n-----pppp-pppr-bqkbnr,wWbB,,b,g8e7
RNBQKB-RPP-P-PPP--P--N------P-------p-----n-----pppp-pppr-bqkbnr,wWbB,,b,g8f6
RNBQKB-RPP-P-PPP--P--N------P-------p-----n--n--pppp-pppr-bqkb-r,wWbB,,w,d2d4
RNBQKB-RPP-P-PPP--P--N------P-------pp----n-----pppp--ppr-bqkbnr,wWbB,f5,w,d2d4
RNBQKB-RPP-P-PPP--P--N------P------pp-----n-----ppp--pppr-bqkbnr,wWbB,d5,w,d1a4
RNBQKB-RPP-PPP-P-----NP---P-----------------pn--pppp-ppprnbqkb-r,wWbB,,b,a7a6
RNBQKB-RPP-PPP-P-----NP---P-------------p---pn---ppp-ppprnbqkb-r,wWbB,,w,f1g2
RNBQKB-RPP-PPP-P-----NP---P--------p--------p---ppp--ppprnbqkbnr,wWbB,,b,c7c6
RNBQKB-RPP-PPP-P-----NP---P--------p--------p---ppp--ppprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RPP-PPP-P-----NP---P--------p--------pn--ppp--ppprnbqkb-r,wWbB,,w,f1g2
RNBQKB-RPP-PPP-P-----NP---P-------p----------n--pp-ppppprnbqkb-r,wWbB,,b,b7b6
RNBQKB-RPP-PPP-P-----NP---P-------p------p---n--p--ppppprnbqkb-r,wWbB,,w,f1g2
RNBQKB-RPP-PPPPP-----N----P-----------------p---pppp-ppprnbqkbnr,wWbB,,b,d7d5
RNBQKB-RPP-PPPPP-----N----P-----------------p---pppp-ppprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RPP-PPPPP-----N----P-----------------pn--pppp-ppprnbqkb-r,wWbB,,w,g2g3
RNBQKB-RPP-PPPPP-----N----P---------------p-----pp-ppppprnbqkbnr,wWbB,,b,d7d5
RNBQKB-RPP-PPPPP-----N----P---------p-----------pppp-ppprnbqkbnr,wWbB,,b,e5e4
RNBQKB-RPP-PPPPP-----N----P--------p------------ppp-pppprnbqkbnr,wWbB,c4,b,d5c4
RNBQKB-RPP-PPPPP-----N----P--------p------------ppp-pppprnbqkbnr,wWbB,c4,b,d5d4
RNBQKB-RPP-PPPPP-----N----P--------p--------p---ppp--ppprnbqkbnr,wWbB,d5,w,b2b3
RNBQKB-RPP-PPPPP-----N----P--------p--------p---ppp--ppprnbqkbnr,wWbB,d5,w,g2g3
RNBQKB-RPP-PPPPP-----N----P--------p------p-----pp--pppprnbqkbnr,wWbB,d5,w,b2b3
RNBQKB-RPP-PPPPP-----N----P-------p-------------pp-ppppprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RPP-PPPPP-----N----P-------p----------n--pp-ppppprnbqkb-r,wWbB,,w,d2d4
RNBQKB-RPP-PPPPP-----N----P-------p----------n--pp-ppppprnbqkb-r,wWbB,,w,g2g3
RNBQKB-RPP-PPPPP-----N----p---------------------ppp-pppprnbqkbnr,wWbB,,w,e2e3
RNBQKB-RPPN--PPP----------P-P-------------n---p-pp-pppbpr-bqk-nr,wWbB,,b,d7d6
RNBQKB-RPPN--PPP----------P-P-------------np--p-pp--ppbpr-bqk-nr,wWbB,,w,f1e2
RNBQKB-RPPP---P------------P-ppP---PN--------n--ppp--p-prnbqkb-r,wWbB,,b,d8d5
RNBQKB-RPPP---P------------P-ppP---qN--------n--ppp--p-prnb-kb-r,wWbB,,w,b1c3
RNBQKB-RPPP---P------------PPppP---------------ppppp-k--rnbq-bnr,wW,d4,b,d7d5
RNBQKB-RPPP---P------------PPppP----N-----------ppppqp-prnb-kbnr,wWbB,d4,b,f7f5
RNBQKB-RPPP---P------------PPppP----Np----------ppppq--prnb-kbnr,wWbB,f5,w,f1c4
RNBQKB-RPPP---P------------PPppP---p-----------pppp--k--rnbq-bnr,wW,d5,w,c1f4
RNBQKB-RPPP---P------------PPppP---pN-----------ppp--p-prnbqkbnr,wWbB,d4,b,g8f6
RNBQKB-RPPP---P------------PPppP---pN--------n--ppp--p-prnbqkb-r,wWbB,,w,c1f4
RNBQKB-RPPP---P------------PPppP---pN--------n--ppp--p-prnbqkb-r,wWbB,,w,e4d5
RNBQKB-RPPP---PP-----N------nP-----P------------ppp--ppprnbqkb-r,wWbB,,b,f8c5
RNBQKB-RPPP---PP-----N------nP----bP------------ppp--ppprnbqk--r,wWbB,,w,d1e2
RNBQKB-RPPP---PP-----N-----PPp--------p---------pppp-p-prnbqkbnr,wWbB,d4,b,g5g4
RNBQKB-RPPP---PP-----N-----PPpp-----------------pppp-p-prnbqkbnr,wWbB,,w,f3e5
RNBQKB-RPPP---PP-----P-----NP--------------p-n--pp--pppprnbqkb-r,wWbB,,b,e7e5
RNBQKB-RPPP---PP-----P-----NP-------p------p-n--pp---ppprnbqkb-r,wWbB,e5,w,f1b5
RNBQKB-RPPP--PPP------------P-------------N--n--pppp-pppr-bqkb-r,wWbB,,b,b7c6
RNBQKB-RPPP--PPP------------P-------------p--n--p-pp-pppr-bqkb-r,wWbB,,w,b1d2
RNBQKB-RPPP--PPP------------P-------------p--n--p-pp-pppr-bqkb-r,wWbB,,w,e4e5
RNBQKB-RPPP--PPP------------P-------N-------n---pppp-pppr-bqkbnr,wWbB,,w,f1c4
RNBQKB-RPPP--PPP------------P----N--------n-p---pp-p-pppr-bqkbnr,wWbB,,b,d7d6
RNBQKB-RPPP--PPP------------P----N--------npp---pp---pppr-bqkbnr,wWbB,,w,c2c4
RNBQKB-RPPP--PPP------------P----N--p-----n-----pp-p-pppr-bqkbnr,wWbB,,b,d7d6
RNBQKB-RPPP--PPP------------P--q-N--------n-----pppp-pppr-b-kbnr,wWbB,,b,f8b4
RNBQKB-RPPP--PPP------------p-------P-N----p----ppp---pprnbqkbnr,wWbB,,b,d6d5
RNBQKB-RPPP--PPP------------p------p--N-----P---ppp---pprnbqkbnr,wWbB,,b,f8c5
RNBQKB-RPPP--PPP------------p------pP-N---------ppp---pprnbqkbnr,wWbB,,w,e5e6
RNBQKB-RPPP--PPP------------p-----bp--N-----P---ppp---pprnbqk-nr,wWbB,,w,b1c3
RNBQKB-RPPP--PPP-----------NP---------------p---pp-p-ppprnbqkbnr,wWbB,,b,a7a6
RNBQKB-RPPP--PPP-----------NP---------------p---pp-p-ppprnbqkbnr,wWbB,,b,b8c6
RNBQKB-RPPP--PPP-----------NP---------------p---pp-p-ppprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RPPP--PPP-----------NP---------------pn--pp-p-ppprnbqkb-r,wWbB,,w,b1c3
RNBQKB-RPPP--PPP-----------NP--------------p----pp--pppprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RPPP--PPP-----------NP--------------p----ppp--ppprnbqkbnr,wWbB,,b,d6d5
RNBQKB-RPPP--PPP-----------NP--------------p----ppp--ppprnbqkbnr,wWbB,,b,g7g6
RNBQKB-RPPP--PPP-----------NP--------------p----ppp--ppprnbqkbnr,wWbB,,b,g8f6
RNBQKB-RPPP--PPP-----------NP--------------p-n--pp--pppprnbqkb-r,wWbB,,w,b1c3
RNBQKB-RPPP--PPP-----------NP--------------p-n--pp--pppprnbqkb-r,wWbB,,w,f2f3
RNBQKB-RPPP--PPP-----------NP--------------p-n--ppp--ppprnbqkb-r,wWbB,,w,b1c3
RNBQKB-RPPP--PPP-----------NP-------------n-----pp-pppppr-bqkbnr,wWbB,,b,d7d5
RNBQKB-RPPP--PPP-----------NP-------------n-----pp-pppppr-bqkbnr,wWbB,,b,d8c7
RNBQKB-RPPP--PPP-----------NP-------------n-----pp-pppppr-bqkbnr,wWbB,,b,e7e5
RNBQKB-RPPP--PPP-----------NP-------------n-----pp-pppppr-bqkbnr,wWbB,,b,g7g6
RNBQKB-RPPP--PPP-----------NP-------------n-----pp-pppppr-bqkbnr,wWbB,,b,g8f6
RNBQKB-RPPP--PPP-----------NP-------------n-----pppp-pppr-bqkbnr,wWbB,,b,c6d4
RNBQKB-RPPP--PPP-----------NP-------------n-----pppp-pppr-bqkbnr,wWbB,,b,d8h4
RNBQKB-RPPP--PPP-----------NP-------------n-----pppp-pppr-bqkbnr,wWbB,,b,f8c5
RNBQKB-RPPP--PPP-----------NP-------------n-----pppp-pppr-bqkbnr,wWbB,,b,g8f6
RNBQKB-RPPP--PPP-----------NP-------------n---p-pp-ppp-pr-bqkbnr,wWbB,,w,b1c3
RNBQKB-RPPP--PPP-----------NP-------------n---p-pp-ppp-pr-bqkbnr,wWbB,,w,c2c4
RNBQKB-RPPP--PPP-----------NP-------------n---p-pp-ppp-pr-bqkbnr,wWbB,,w,d4c6
RNBQKB-RPPP--PPP-----------NP-------------n--n--pp-pppppr-bqkb-r,wWbB,,w,b1c3
RNBQKB-RPPP--PPP-----------NP-------------n--n--pppp-pppr-bqkb-r,wWbB,,w,d4c6
RNBQKB-RPPP--PPP-----------NP-------------n-p---pp-p-pppr-bqkbnr,wWbB,,w,b1c3
RNBQKB-RPPP--PPP-----------NP-------------n-p---pp-p-pppr-bqkbnr,wWbB,,w,d4b5
RNBQKB-RPPP--PPP-----------NP-----------p---p----p-p-ppprnbqkbnr,wWbB,,w,b1c3
RNBQKB-RPPP--PPP-----------NP-----------p---p----p-p-ppprnbqkbnr,wWbB,,w,c2c4
RNBQKB-RPPP--PPP-----------NP-----------p---p----p-p-ppprnbqkbnr,wWbB,,w,f1d3
RNBQKB-RPPP--PPP-----------NP-------p-----n-----pp-p-pppr-bqkbnr,wWbB,e5,w,d4b5
RNBQKB-RPPP--PPP-----------NP------p------------ppp--ppprnbqkbnr,wWbB,,w,e4d5
RNBQKB-RPPP--PPP-----------NP-----b-------n-----pppp-pppr-bqk-nr,wWbB,,w,c1e3
